location,Basel,Basel,Basel,Basel
lat,47.54694,47.54694,47.54694,47.54694
lon,7.56892,7.56892,7.56892,7.56892
asl,283.697,283.697,283.697,283.697
variable,Temperature,Relative Humidity,Wind Speed,Wind Direction
unit,°C,%,km/h,°
level,2 m elevation corrected,2 m,10 m,10 m
resolution,hourly,hourly,hourly,hourly
aggregation,None,None,None,None
timestamp,Basel Temperature [2 m elevation corrected],Basel Relative Humidity [2 m],Basel Wind Speed [10 m],Basel Wind Direction [10 m]
20201023T1000,14.370529,89.0,11.384198,124.69515
20201023T1100,13.970529,90.0,12.55879,152.70042
20201023T1200,14.840529,85.0,10.990322,148.3925
20201023T1300,16.610529,80.0,13.570615,158.1986
20201023T1400,17.45053,73.0,13.217443,240.64226
20201023T1500,15.750529,77.0,23.143827,254.66672
20201023T1600,15.750529,78.0,24.993439,258.36636
20201023T1700,15.690529,80.0,13.207634,252.55283
20201023T1800,15.080529,80.0,9.422101,226.54816
20201023T1900,14.650529,83.0,8.0899935,237.72437
20201023T2000,13.610529,84.0,14.869351,276.95297
20201023T2100,13.540529,84.0,6.151683,249.44395
20201023T2200,13.500529,83.0,7.9036193,239.93141
20201023T2300,13.400529,84.0,9.346143,254.35776
20201024T0000,12.930529,86.0,8.766573,250.82098
20201024T0100,12.540529,88.0,7.5685663,244.65384
20201024T0200,12.290529,89.0,10.829959,254.57785
20201024T0300,11.960529,87.0,13.570615,248.1986
20201024T0400,12.130529,85.0,13.849476,261.02737
20201024T0500,11.570529,85.0,12.849528,258.69006
20201024T0600,10.620529,85.0,10.009036,232.30576
20201024T0700,9.810529,86.0,8.78872,214.99202
20201024T0800,10.040529,85.0,6.696387,216.25385
20201024T0900,11.950529,79.0,9.360001,247.38014
20201024T1000,13.500529,72.0,12.768586,248.49857
20201024T1100,14.690529,65.0,14.587776,254.24884
20201024T1200,15.710529,61.0,14.973576,260.31122
20201024T1300,16.010529,60.0,14.764389,271.3972
20201024T1400,16.40053,60.0,11.304229,260.83765
20201024T1500,16.930529,57.0,10.8955765,262.40536
20201024T1600,16.72053,55.0,11.525623,268.21008
20201024T1700,15.780529,60.0,6.4799995,270.0
20201024T1800,15.210529,61.0,2.968636,194.03624
20201024T1900,14.230529,63.0,8.049845,153.43495
20201024T2000,11.400529,79.0,10.365251,159.67686
20201024T2100,10.770529,79.0,9.83268,156.2505
20201024T2200,10.510529,77.0,9.504272,142.69604
20201024T2300,9.510529,82.0,8.942214,130.1009
20201025T0000,9.020529,82.0,9.511088,119.47589
20201025T0100,9.220529,80.0,11.298495,120.650665
20201025T0200,9.390529,77.0,11.681987,123.69006
20201025T0300,7.9605284,88.0,11.753876,130.03026
20201025T0400,6.4905286,95.0,12.181624,124.1597
20201025T0500,6.6405287,95.0,12.096214,126.528854
20201025T0600,7.540529,86.0,12.538134,129.17365
20201025T0700,7.9805284,83.0,12.768586,130.42607
20201025T0800,8.860529,81.0,12.738099,132.70938
20201025T0900,12.310529,70.0,12.904882,149.85861
20201025T1000,15.5505295,53.0,16.954432,176.34778
20201025T1100,16.740528,49.0,19.881649,185.19443
20201025T1200,17.850529,46.0,19.734436,194.79677
20201025T1300,20.29053,43.0,15.03835,258.95908
20201025T1400,20.600529,42.0,15.111424,257.61926
20201025T1500,20.770529,42.0,13.049689,245.55606
20201025T1600,20.46053,45.0,8.4042845,189.86581
20201025T1700,17.20053,48.0,15.281989,195.01836
20201025T1800,15.740529,56.0,12.599999,180.0
20201025T1900,15.380529,58.0,7.628263,160.70996
20201025T2000,15.120529,60.0,5.634891,153.43495
20201025T2100,14.920529,64.0,5.3999996,143.1301
20201025T2200,15.5505295,66.0,9.3669195,177.79741
20201025T2300,13.830529,75.0,15.986593,215.83765
20201026T0000,13.540529,77.0,9.793058,162.89728
20201026T0100,13.370529,77.0,10.446206,181.97493
20201026T0200,13.0505295,80.0,9.72,180.0
20201026T0300,13.280529,71.0,8.669949,175.23636
20201026T0400,12.650529,71.0,12.287555,185.04245
20201026T0500,12.430529,73.0,17.283749,234.3236
20201026T0600,9.380529,84.0,28.808998,268.5679
20201026T0700,8.610529,84.0,22.392462,274.61066
20201026T0800,8.530529,83.0,19.602652,277.38605
20201026T0900,8.360529,78.0,17.782688,248.62938
20201026T1000,8.110529,78.0,14.904173,217.1467
20201026T1100,8.060529,78.0,16.746773,205.46335
20201026T1200,7.540529,78.0,18.416384,184.4846
20201026T1300,8.960529,79.0,12.0694,197.35403
20201026T1400,9.190529,81.0,8.707238,187.12502
20201026T1500,9.750529,76.0,9.726665,177.8789
20201026T1600,10.630529,73.0,6.379216,196.38954
20201026T1700,10.5505295,71.0,4.510787,241.38954
20201026T1800,10.390529,73.0,4.6938252,184.39871
20201026T1900,9.560529,78.0,6.830519,161.56505
20201026T2000,8.710529,83.0,4.3498964,155.55605
20201026T2100,8.010529,80.0,6.8399997,180.0
20201026T2200,6.6305285,81.0,10.805998,209.98164
20201026T2300,6.6505284,79.0,10.587918,215.31122
20201027T0000,6.2105284,81.0,9.387651,212.47119
20201027T0100,5.7305284,83.0,9.227524,200.55605
20201027T0200,5.4505286,84.0,8.707238,187.12502
20201027T0300,4.8205285,85.0,8.647496,177.61406
20201027T0400,5.2705283,86.0,6.638072,167.47119
20201027T0500,6.040529,86.0,4.0249224,169.69516
20201027T0600,6.5105286,84.0,6.638072,192.52881
20201027T0700,6.0705285,82.0,9.114471,189.09027
20201027T0800,6.4605284,79.0,8.654986,196.92752
20201027T0900,7.8405285,76.0,7.386582,226.97495
20201027T1000,9.630529,71.0,9.904906,250.90651
20201027T1100,10.530529,66.0,11.525623,255.52971
20201027T1200,10.870529,65.0,11.570515,264.64417
20201027T1300,12.410529,56.0,17.651016,258.23172
20201027T1400,13.0505295,53.0,15.893093,256.9081
20201027T1500,13.240529,51.0,14.05845,256.67548
20201027T1600,13.580529,51.0,11.503113,249.86371
20201027T1700,12.750529,58.0,8.473393,192.26477
20201027T1800,10.430529,66.0,14.759999,192.68039
20201027T1900,10.030529,64.0,17.551615,205.51387
20201027T2000,9.770529,64.0,15.042659,201.0375
20201027T2100,10.420529,58.0,16.92383,203.83875
20201027T2200,11.030529,56.0,16.610792,209.8989
20201027T2300,10.960529,56.0,16.434305,208.81079
20201028T0000,11.390529,52.0,17.595861,210.76273
20201028T0100,11.180529,50.0,15.876775,212.9694
20201028T0200,11.000529,50.0,14.277983,213.69006
20201028T0300,11.060529,50.0,10.296251,216.46924
20201028T0400,11.390529,50.0,6.0347,197.35403
20201028T0500,11.270529,56.0,4.2136917,250.0169
20201028T0600,10.690529,65.0,1.1384199,341.56506
20201028T0700,10.360529,65.0,4.32,89.99999
20201028T0800,10.540529,68.0,5.6233797,129.80557
20201028T0900,11.630529,72.0,2.52,180.0
20201028T1000,13.080529,72.0,2.5455842,278.1301
20201028T1100,15.540529,67.0,12.24,270.0
20201028T1200,16.430529,62.0,17.462782,255.67728
20201028T1300,14.570529,65.0,20.192118,258.69006
20201028T1400,15.560529,60.0,17.727943,257.0926
20201028T1500,15.640529,59.0,16.700275,262.5686
20201028T1600,15.720529,58.0,18.057508,265.4261
20201028T1700,14.590529,63.0,15.745627,280.53918
20201028T1800,13.500529,69.0,9.9571085,282.5288
20201028T1900,13.180529,71.0,9.0,270.0
20201028T2000,13.030529,70.0,13.708391,246.8014
20201028T2100,13.220529,69.0,17.208603,254.21925
20201028T2200,12.420529,72.0,16.862455,253.8866
20201028T2300,12.240529,71.0,17.873556,260.72742
20201029T0000,12.340529,71.0,23.441502,259.38034
20201029T0100,12.010529,73.0,22.963936,256.39948
20201029T0200,12.010529,72.0,21.9718,251.86191
20201029T0300,11.990529,73.0,24.248613,251.83405
20201029T0400,11.460529,79.0,23.795427,252.38742
20201029T0500,11.350529,80.0,24.280659,254.52136
20201029T0600,11.140529,82.0,26.576681,261.43085
20201029T0700,10.780529,83.0,26.124195,258.07068
20201029T0800,11.230529,80.0,20.140705,245.72556
20201029T0900,12.0505295,78.0,23.441502,259.38034
20201029T1000,12.510529,75.0,23.469128,265.6013
20201029T1100,13.470529,71.0,26.642431,270.77423
20201029T1200,13.8005295,68.0,27.722336,270.74408
20201029T1300,14.740529,64.0,26.368616,265.30133
20201029T1400,15.150529,63.0,25.959969,266.8202
20201029T1500,15.150529,63.0,23.444265,266.47855
20201029T1600,15.170529,63.0,19.559633,263.65982
20201029T1700,14.290529,67.0,17.015474,263.92755
20201029T1800,13.820529,70.0,10.587917,252.18112
20201029T1900,13.700529,71.0,10.383987,236.30994
20201029T2000,13.630529,68.0,15.496736,239.26453
20201029T2100,13.420529,71.0,20.380579,252.52524
20201029T2200,13.310529,72.0,18.03237,243.9465
20201029T2300,13.130529,73.0,17.447933,248.1986
20201030T0000,13.190529,74.0,18.448023,252.97949
20201030T0100,12.990529,76.0,18.0,253.7398
20201030T0200,12.810529,75.0,17.58481,247.10945
20201030T0300,12.450529,77.0,15.7908325,245.77226
20201030T0400,12.710529,76.0,16.179985,249.14554
20201030T0500,12.8005295,76.0,15.7908325,245.77226
20201030T0600,12.310529,78.0,13.527572,244.79889
20201030T0700,11.490529,81.0,11.298495,239.34933
20201030T0800,11.660529,81.0,10.805998,240.01837
20201030T0900,13.540529,75.0,13.979871,258.11133
20201030T1000,14.720529,70.0,18.0036,268.85425
20201030T1100,15.750529,66.0,18.72,270.0
20201030T1200,16.510529,62.0,19.559633,276.34018
20201030T1300,16.90053,61.0,17.654686,286.58734
20201030T1400,17.240528,60.0,16.62249,287.65012
20201030T1500,17.12053,61.0,14.799459,288.43494
20201030T1600,16.82053,63.0,12.0694,287.35403
20201030T1700,15.920529,66.0,7.24486,296.56506
20201030T1800,15.200529,69.0,3.8939953,303.69006
20201030T1900,14.490529,72.0,1.0182338,225.0
20201030T2000,13.970529,75.0,3.7585104,163.30075
20201030T2100,13.540529,78.0,5.1165614,129.2894
20201030T2200,12.780529,81.0,5.8048253,119.74488
20201030T2300,12.0505295,85.0,5.8048253,119.74488
20201031T0000,11.590529,87.0,5.495161,121.6075
20201031T0100,11.160529,89.0,5.8048253,119.74488
20201031T0200,10.520529,91.0,6.151683,110.556046
20201031T0300,9.590529,94.0,7.289444,110.22486
20201031T0400,8.750529,97.0,7.754637,111.80141
20201031T0500,8.3005295,97.0,7.9036193,120.06859
20201031T0600,7.9705286,96.0,9.387651,122.47119
20201031T0700,8.100529,91.0,10.315115,119.248825
20201031T0800,8.270529,91.0,12.10157,120.37913
20201031T0900,10.100529,84.0,14.33234,115.27772
20201031T1000,12.320529,79.0,13.32,108.92464
20201031T1100,14.280529,74.0,10.931203,107.241455
20201031T1200,15.850529,68.0,5.8048253,97.125015
20201031T1300,16.440529,65.0,9.007196,92.2906
20201031T1400,17.500528,62.0,6.4799995,89.99999
20201031T1500,17.97053,60.0,3.671294,78.69006
20201031T1600,17.82053,61.0,1.1384199,18.434952
20201031T1700,17.180529,63.0,2.1897945,99.46232
20201031T1800,16.97053,62.0,7.289445,122.90524
20201031T1900,15.660529,70.0,6.9527545,111.2505
20201031T2000,14.650529,75.0,5.634891,116.56505
20201031T2100,14.370529,80.0,7.2,143.1301
20201031T2200,13.620529,84.0,7.754637,158.1986
20201031T2300,12.740529,80.0,7.491114,144.78241
20201101T0000,13.620529,58.0,6.638072,130.60129
20201101T0100,13.980529,40.0,6.6185193,157.61987
20201101T0200,13.010529,43.0,8.209263,164.74487
20201101T0300,12.190529,51.0,7.5685663,154.65382
20201101T0400,12.510529,59.0,7.5942082,148.57043
20201101T0500,12.8005295,61.0,7.5942082,148.57043
20201101T0600,12.850529,63.0,8.217153,151.18921
20201101T0700,12.630529,67.0,6.297428,149.03624
20201101T0800,12.530529,69.0,5.495161,121.6075
20201101T0900,12.160529,80.0,2.3051248,321.3402
20201101T1000,13.500529,86.0,3.9763298,185.19443
20201101T1100,14.540529,84.0,7.928177,129.47246
20201101T1200,16.39053,81.0,7.9932966,144.16235
20201101T1300,17.21053,70.0,15.893093,166.90811
20201101T1400,17.170528,66.0,17.106628,188.47115
20201101T1500,18.170528,64.0,17.727943,192.90741
20201101T1600,18.70053,64.0,14.332341,191.59218
20201101T1700,18.07053,67.0,12.849528,191.30994
20201101T1800,17.250528,69.0,12.599999,180.0
20201101T1900,17.29053,68.0,10.1376915,173.88449
20201101T2000,17.420528,67.0,7.69592,169.2157
20201101T2100,17.54053,66.0,6.87779,173.991
20201101T2200,17.39053,66.0,4.8433046,221.98721
20201101T2300,17.70053,64.0,6.924738,261.02737
20201102T0000,18.57053,58.0,10.144082,242.52557
20201102T0100,17.780529,61.0,13.237039,247.61987
20201102T0200,17.410528,68.0,12.768586,248.49857
20201102T0300,17.340528,75.0,11.440979,245.85446
20201102T0400,17.46053,77.0,11.631956,248.1986
20201102T0500,17.490528,77.0,10.948973,242.59244
20201102T0600,17.72053,76.0,8.161764,228.57634
20201102T0700,17.45053,76.0,5.8603754,190.61966
20201102T0800,17.020529,78.0,7.7879906,146.30994
20201102T0900,17.910528,78.0,8.942214,130.1009
20201102T1000,19.55053,76.0,8.78872,145.00798
20201102T1100,22.07053,63.0,9.746631,184.23639
20201102T1200,23.430529,55.0,12.768586,220.42609
20201102T1300,23.160528,57.0,19.852295,274.15967
20201102T1400,22.95053,59.0,18.733839,272.2026
20201102T1500,22.39053,61.0,17.727943,282.9074
20201102T1600,20.590528,64.0,17.76081,287.70044
20201102T1700,20.020529,61.0,9.0,270.0
20201102T1800,19.70053,56.0,6.763786,244.79889
20201102T1900,19.360529,60.0,7.7043357,217.40535
20201102T2000,19.010529,62.0,8.14587,225.0
20201102T2100,18.660528,65.0,9.290511,215.53769
20201102T2200,18.420528,67.0,8.049845,206.56505
20201102T2300,17.690529,71.0,8.0899935,212.27565
20201103T0000,17.510529,74.0,8.714677,231.70984
20201103T0100,17.81053,71.0,11.901798,266.53177
20201103T0200,16.73053,80.0,16.575644,272.48956
20201103T0300,14.440529,83.0,25.699057,348.69006
20201103T0400,10.870529,73.0,20.140705,335.72556
20201103T0500,10.580529,73.0,19.008545,322.69604
20201103T0600,10.190529,78.0,18.668005,320.4774
20201103T0700,10.010529,80.0,13.755579,317.1211
20201103T0800,10.060529,81.0,11.212135,312.39746
20201103T0900,10.390529,79.0,8.435069,309.80557
20201103T1000,11.000529,73.0,7.42159,320.90616
20201103T1100,11.780529,69.0,5.2416787,344.0546
20201103T1200,12.440529,67.0,4.3349743,355.23636
20201103T1300,12.290529,83.0,11.609651,299.74487
20201103T1400,12.3005295,84.0,11.043261,289.0256
20201103T1500,12.420529,83.0,10.390226,284.03625
20201103T1600,12.410529,83.0,11.165805,268.1524
20201103T1700,12.350529,83.0,13.339445,273.09406
20201103T1800,11.370529,80.0,18.0036,271.14575
20201103T1900,11.140529,77.0,14.440443,265.71085
20201103T2000,10.850529,78.0,12.964998,268.40887
20201103T2100,10.760529,79.0,12.24,270.0
20201103T2200,10.320529,82.0,14.003029,287.96915
20201103T2300,9.630529,85.0,14.33234,295.2777
20201104T0000,9.320529,83.0,8.707237,299.74487
20201104T0100,9.070529,84.0,5.6920996,288.43497
20201104T0200,9.010529,85.0,4.6102495,308.65982
20201104T0300,8.730529,86.0,8.891344,338.6294
20201104T0400,8.480529,81.0,9.746631,4.236374
20201104T0500,8.100529,82.0,10.1376915,353.88452
20201104T0600,6.7605286,84.0,9.028754,355.4261
20201104T0700,6.1305285,85.0,7.8625183,344.0546
20201104T0800,5.6605287,86.0,5.6920996,341.56506
20201104T0900,6.4305286,84.0,7.5942082,328.57043
20201104T1000,7.2205286,80.0,10.315115,330.7512
20201104T1100,8.670529,76.0,10.739833,346.42957
20201104T1200,10.140529,71.0,15.188415,354.5597
20201104T1300,10.690529,66.0,11.542478,356.42368
20201104T1400,11.080529,65.0,13.138765,9.462311
20201104T1500,11.440529,64.0,8.373386,25.463333
20201104T1600,11.510529,66.0,7.5942082,31.42955
20201104T1700,11.530529,64.0,8.669949,48.366455
20201104T1800,11.220529,61.0,9.826088,61.557068
20201104T1900,10.390529,66.0,8.942214,49.89908
20201104T2000,9.270529,71.0,8.854829,26.565033
20201104T2100,8.630529,74.0,7.69592,10.7842865
20201104T2200,8.780529,73.0,7.5685663,2.7262878
20201104T2300,8.570529,75.0,5.7599998,360.0
20201105T0000,8.160529,78.0,5.1544156,347.90524
20201105T0100,8.030529,78.0,4.802999,347.00537
20201105T0200,7.2405286,83.0,4.0249224,333.43497
20201105T0300,6.0905285,87.0,5.495161,328.39252
20201105T0400,5.3605285,89.0,5.1165614,309.2894
20201105T0500,5.0605288,90.0,5.95906,295.0169
20201105T0600,4.6505284,90.0,5.8048253,299.74487
20201105T0700,4.0505285,91.0,6.6185193,292.38013
20201105T0800,4.0805287,90.0,6.9247384,297.89728
20201105T0900,5.1405287,85.0,6.9153743,308.65982
20201105T1000,6.290529,80.0,6.3690495,317.29062
20201105T1100,7.6705284,74.0,7.8954163,335.77228
20201105T1200,9.210529,69.0,7.42159,337.16635
20201105T1300,11.180529,66.0,6.130579,3.3664398
20201105T1400,12.630529,62.0,6.9527545,21.250488
20201105T1500,14.0505295,60.0,8.217153,61.18921
20201105T1600,14.490529,58.0,10.464797,63.43495
20201105T1700,13.440529,62.0,8.78872,55.007973
20201105T1800,11.920529,67.0,6.9527545,68.7495
20201105T1900,11.150529,70.0,8.854829,63.43495
20201105T2000,9.900529,74.0,8.373386,64.53666
20201105T2100,9.080529,76.0,5.495161,58.392494
20201105T2200,7.8005285,82.0,1.5273507,44.999985
20201105T2300,6.1005287,88.0,1.835647,281.30994
20201106T0000,5.0505285,90.0,4.0249224,280.30487
20201106T0100,4.6205287,89.0,4.6800003,292.61987
20201106T0200,3.9105287,89.0,4.0249224,296.56506
20201106T0300,3.3805285,90.0,2.16,270.0
20201106T0400,3.2505286,90.0,0.5091169,225.0
20201106T0500,3.1605287,90.0,1.0182338,135.0
20201106T0600,2.9605286,90.0,3.219938,116.56505
20201106T0700,3.2005286,90.0,6.830519,108.434944
20201106T0800,4.5905285,84.0,10.483357,105.9454
20201106T0900,5.9005284,80.0,17.193533,109.57312
20201106T1000,7.2405286,76.0,19.130875,109.798874
20201106T1100,9.000529,71.0,18.448023,107.020515
20201106T1200,10.540529,68.0,17.555305,105.46121
20201106T1300,11.620529,68.0,21.194187,110.897766
20201106T1400,12.820529,65.0,18.345877,105.9454
20201106T1500,13.490529,65.0,17.727943,102.90741
20201106T1600,12.970529,67.0,17.462782,104.322716
20201106T1700,11.950529,71.0,16.854767,109.9831
20201106T1800,10.470529,77.0,16.299694,120.52971
20201106T1900,9.670529,80.0,14.77755,124.077194
20201106T2000,9.220529,81.0,14.689588,126.027374
20201106T2100,9.110529,80.0,14.904173,127.14668
20201106T2200,8.850529,81.0,15.192682,126.32683
20201106T2300,8.810529,81.0,15.580141,130.31409
20201107T0000,8.540529,82.0,14.773164,133.02505
20201107T0100,8.150529,83.0,14.565548,129.98688
20201107T0200,8.180529,81.0,15.072783,130.15599
20201107T0300,7.9405284,81.0,13.608762,127.47618
20201107T0400,6.6405287,84.0,13.551501,129.61069
20201107T0500,5.8605285,85.0,14.480773,124.87533
20201107T0600,5.1805286,89.0,16.676977,122.660904
20201107T0700,4.9105287,92.0,17.782686,121.759476
20201107T0800,5.4405284,89.0,18.709612,120.01836
20201107T0900,7.8805285,79.0,19.66536,113.7495
20201107T1000,10.450529,71.0,20.858265,111.2505
20201107T1100,12.960529,63.0,19.809813,109.09349
20201107T1200,14.560529,58.0,19.0392,105.350136
20201107T1300,15.430529,53.0,17.902534,105.15406
20201107T1400,16.45053,52.0,17.555305,105.46121
20201107T1500,16.830528,52.0,16.766108,104.93142
20201107T1600,16.420528,53.0,15.034041,106.69924
20201107T1700,14.780529,58.0,15.379206,110.556046
20201107T1800,11.830529,72.0,14.88242,122.15229
20201107T1900,9.940529,73.0,12.819235,128.15723
20201107T2000,9.110529,68.0,12.979984,123.69006
20201107T2100,9.690529,64.0,14.336861,118.495636
20201107T2200,10.370529,69.0,13.363711,117.255325
20201107T2300,11.280529,68.0,11.435313,118.17859
20201108T0000,10.280529,65.0,5.8048253,119.74488
20201108T0100,9.340529,66.0,5.1919937,123.69006
20201108T0200,9.370529,65.0,6.297428,120.963745
20201108T0300,8.980529,71.0,5.937272,104.03624
20201108T0400,8.210529,77.0,3.9763298,95.19443
20201108T0500,8.710529,78.0,3.4152596,161.56505
20201108T0600,11.370529,68.0,6.638072,192.52881
20201108T0700,11.460529,65.0,3.7064266,209.05461
20201108T0800,11.030529,70.0,3.8939953,146.30994
20201108T0900,11.700529,70.0,4.6800003,112.61986
20201108T1000,12.680529,69.0,2.8116899,140.19443
20201108T1100,13.750529,69.0,0.0,180.0
20201108T1200,15.070529,65.0,4.829907,63.43495
20201108T1300,14.850529,59.0,11.874544,104.03624
20201108T1400,16.29053,54.0,11.570515,95.35582
20201108T1500,17.21053,51.0,9.255571,103.49573
20201108T1600,17.020529,53.0,4.6938252,94.398705
20201108T1700,15.880529,56.0,5.2416787,74.054596
20201108T1800,14.900529,60.0,4.6938252,85.60129
20201108T1900,14.160529,63.0,1.5273507,135.0
20201108T2000,13.350529,66.0,1.4399999,270.0
20201108T2100,13.040529,67.0,0.71999997,270.0
20201108T2200,12.460529,69.0,0.71999997,89.99999
20201108T2300,12.200529,71.0,2.5959969,123.69006
20201109T0000,12.160529,72.0,3.8268526,131.18591
20201109T0100,12.120529,69.0,3.8939953,146.30994
20201109T0200,11.920529,63.0,4.198285,149.03624
20201109T0300,11.590529,59.0,3.8939953,146.30994
20201109T0400,11.200529,59.0,4.3498964,155.55605
20201109T0500,10.890529,60.0,4.510787,151.38954
20201109T0600,10.610529,63.0,4.6102495,141.34018
20201109T0700,10.400529,64.0,5.1165614,140.71059
20201109T0800,10.250529,64.0,5.1165614,129.2894
20201109T0900,10.510529,66.0,5.495161,121.6075
20201109T1000,11.770529,68.0,6.439876,116.56505
20201109T1100,13.400529,66.0,7.42159,104.03624
20201109T1200,15.070529,65.0,6.130579,86.63353
20201109T1300,15.650529,57.0,2.4149535,63.43495
20201109T1400,16.510529,54.0,2.7416782,66.8014
20201109T1500,16.860529,53.0,2.3051248,51.34018
20201109T1600,16.600529,58.0,2.3051248,38.659805
20201109T1700,16.110529,57.0,3.6,36.86989
20201109T1800,15.690529,59.0,3.319036,77.47118
20201109T1900,14.710529,63.0,5.4833565,113.19859
